gols_mandante,gols_visitante,att_m,def_v,att_v,def_m,pred_gols_mandante,pred_gols_visitante,data,time_mandante,time_visitante,campeonato,rodada,resultado
2,1,1.0,1.6,0.6,1.2,1.542060040878017,0.8962889738731465,2171-03-09,Time6_SerieA,Time1_SerieA,Brasileiro Série A,19,H
2,0,2.0,0.6,1.4,1.4,1.531798801079837,1.0454211577055068,2171-03-16,Time2_SerieA,Time15_SerieA,Brasileiro Série A,33,H
2,0,1.8,0.4,1.6,0.8,1.4586473246983984,0.9938498897418984,2171-03-23,Time16_SerieA,Time9_SerieA,Brasileiro Série A,2,H
3,1,1.2,2.2,0.8,1.2,1.7028800050359831,0.9250887021981548,2171-03-30,Time16_SerieA,Time19_SerieA,Brasileiro Série A,15,H
1,1,2.2,1.2,1.4,0.8,1.691548630370927,0.9629094980233588,2171-04-06,Time20_SerieA,Time7_SerieA,Brasileiro Série A,22,D
2,1,1.4,1.8,1.8,1.0,1.6583968565273248,1.054285067656268,2171-04-13,Time13_SerieA,Time12_SerieA,Brasileiro Série A,10,H
1,2,0.8,1.8,1.0,2.4,1.544120522727115,1.125460688186594,2171-04-20,Time17_SerieA,Time8_SerieA,Brasileiro Série A,18,A
3,3,1.6,2.4,0.6,1.2,1.8313494757227184,0.8962889738731465,2171-04-27,Time8_SerieA,Time6_SerieA,Brasileiro Série A,22,D
0,5,0.6,1.6,1.6,2.2,1.4703806191126587,1.2040218312894648,2171-05-04,Time9_SerieA,Time13_SerieA,Brasileiro Série A,27,A
1,1,1.2,0.6,3.2,1.8,1.3927035982058482,1.467956112491456,2171-05-11,Time7_SerieA,Time8_SerieA,Brasileiro Série A,13,D
3,0,0.8,1.4,1.4,1.4,1.4684185361454585,1.0454211577055068,2171-05-18,Time6_SerieA,Time8_SerieA,Brasileiro Série A,33,H
2,0,1.6,2.6,0.6,1.8,1.877962418652354,0.9730919246602086,2171-05-25,Time11_SerieA,Time12_SerieA,Brasileiro Série A,5,H
4,1,2.2,1.6,2.0,1.4,1.778753734751246,1.1494689787438808,2171-06-01,Time13_SerieA,Time15_SerieA,Brasileiro Série A,26,H
2,2,1.2,2.4,0.8,1.8,1.7462230422569018,1.0043595000543022,2171-06-08,Time1_SerieA,Time16_SerieA,Brasileiro Série A,13,D
0,2,1.4,1.0,1.6,0.8,1.499773900676706,0.9938498897418984,2171-06-15,Time18_SerieA,Time14_SerieA,Brasileiro Série A,27,A
0,2,1.4,1.0,1.8,1.0,1.499773900676706,1.054285067656268,2171-06-22,Time14_SerieA,Time13_SerieA,Brasileiro Série A,14,A
0,4,1.4,1.0,0.8,1.4,1.499773900676706,0.9507915543511488,2171-06-29,Time3_SerieA,Time5_SerieA,Brasileiro Série A,24,A
3,0,1.8,1.6,1.0,1.4,1.696072103822437,0.9813425699914472,2171-07-06,Time13_SerieA,Time15_SerieA,Brasileiro Série A,3,H
0,0,2.2,0.6,2.2,0.8,1.5686912791569898,1.0927649678467195,2171-07-13,Time9_SerieA,Time18_SerieA,Brasileiro Série A,30,D
1,1,0.6,1.4,1.6,2.4,1.4338842722194525,1.2374746180817755,2171-07-20,Time17_SerieA,Time18_SerieA,Brasileiro Série A,35,D
2,0,2.0,2.0,1.0,1.0,1.8264652136001365,0.9290022421480278,2171-07-27,Time2_SerieA,Time18_SerieA,Brasileiro Série A,14,H
1,1,3.0,2.0,1.6,1.0,2.057264773315146,1.0214632166775823,2171-08-03,Time19_SerieA,Time10_SerieA,Brasileiro Série A,12,D
2,3,1.2,1.4,1.8,1.6,1.540002308545804,1.1446266946617103,2171-08-10,Time11_SerieA,Time12_SerieA,Brasileiro Série A,28,A
0,0,1.4,0.8,1.8,1.8,1.4625479825511625,1.1764292349298526,2171-08-17,Time12_SerieA,Time9_SerieA,Brasileiro Série A,29,D
2,0,1.4,1.2,0.8,1.0,1.5379473220615083,0.9000806780605921,2171-08-24,Time18_SerieA,Time11_SerieA,Brasileiro Série A,17,H
0,1,1.2,1.0,1.4,1.2,1.4645022213561352,1.017160173127816,2171-08-31,Time6_SerieA,Time5_SerieA,Brasileiro Série A,21,A
1,1,1.0,0.6,1.4,2.0,1.3599499980249428,1.1350032367754357,2171-09-07,Time12_SerieA,Time6_SerieA,Brasileiro Série A,23,D
2,1,0.6,0.8,2.4,2.2,1.3297411098714822,1.3663930831055764,2171-09-14,Time9_SerieA,Time1_SerieA,Brasileiro Série A,20,H
3,2,1.4,2.2,0.6,1.0,1.7438928738341075,0.8720594959435266,2171-09-21,Time13_SerieA,Time4_SerieA,Brasileiro Série A,11,H
0,4,1.0,1.0,1.4,2.6,1.4300600613127912,1.2322615990651375,2171-09-28,Time5_SerieA,Time16_SerieA,Brasileiro Série A,34,A
1,0,2.2,1.0,1.8,1.0,1.649562667826072,1.054285067656268,2171-10-05,Time20_SerieA,Time9_SerieA,Brasileiro Série A,10,H
2,0,1.4,1.4,1.6,2.0,1.57709236330152,1.1714733773439212,2171-10-12,Time6_SerieA,Time3_SerieA,Brasileiro Série A,10,H
1,1,1.4,2.0,1.0,1.8,1.700607673770434,1.036631771146972,2171-10-19,Time7_SerieA,Time12_SerieA,Brasileiro Série A,6,D
2,1,1.0,0.6,1.6,2.8,1.3599499980249428,1.3071943929862473,2171-10-26,Time18_SerieA,Time3_SerieA,Brasileiro Série A,36,H
1,2,1.0,0.6,1.6,2.2,1.3599499980249428,1.2040218312894648,2171-11-02,Time3_SerieA,Time18_SerieA,Brasileiro Série A,24,A
4,2,1.4,1.2,0.8,0.4,1.5379473220615083,0.8290402652592918,2171-11-09,Time11_SerieA,Time17_SerieA,Brasileiro Série A,12,H
0,0,1.6,1.0,2.8,0.8,1.5358950777610574,1.201524784857759,2171-11-16,Time14_SerieA,Time9_SerieA,Brasileiro Série A,23,D
1,0,1.8,2.0,0.8,1.8,1.7835104086957343,1.0043595000543022,2171-11-23,Time14_SerieA,Time11_SerieA,Brasileiro Série A,27,H
3,1,1.2,1.4,0.6,1.8,1.540002308545804,0.9730919246602086,2171-11-30,Time16_SerieA,Time14_SerieA,Brasileiro Série A,37,H
0,1,2.0,2.0,0.8,0.6,1.8264652136001365,0.8520744881572753,2171-12-07,Time16_SerieA,Time14_SerieA,Brasileiro Série A,6,A
2,0,1.2,1.6,0.8,1.0,1.579199654913255,0.9000806780605921,2171-12-14,Time20_SerieA,Time8_SerieA,Brasileiro Série A,1,H
1,1,0.8,2.0,1.2,1.8,1.583422689111253,1.0699410210121056,2171-12-21,Time6_SerieA,Time12_SerieA,Brasileiro Série A,6,D
1,1,1.8,0.8,1.8,1.4,1.5338455719852668,1.113683875945428,2171-12-28,Time19_SerieA,Time4_SerieA,Brasileiro Série A,22,D
1,2,1.6,1.8,1.8,1.4,1.6983383747146503,1.113683875945428,2172-01-04,Time19_SerieA,Time8_SerieA,Brasileiro Série A,24,A
2,0,0.6,1.2,1.4,1.6,1.3982938018858495,1.0744673512113494,2172-01-11,Time8_SerieA,Time4_SerieA,Brasileiro Série A,25,H
2,0,0.4,1.6,1.4,1.8,1.4358002109237151,1.1043205700494807,2172-01-18,Time6_SerieA,Time19_SerieA,Brasileiro Série A,15,H
2,1,1.6,2.0,0.6,0.8,1.7415658147992594,0.8484850161426967,2172-01-25,Time17_SerieA,Time7_SerieA,Brasileiro Série A,26,H
1,1,2.0,0.6,2.4,0.8,1.531798801079837,1.12787790029871,2172-02-01,Time14_SerieA,Time13_SerieA,Brasileiro Série A,8,D
2,0,2.0,2.4,1.4,0.8,1.9206257282547423,0.9629094980233588,2172-02-08,Time10_SerieA,Time2_SerieA,Brasileiro Série A,24,H
2,0,1.6,0.8,1.6,1.8,1.4977725951732743,1.139804809316319,2172-02-15,Time5_SerieA,Time11_SerieA,Brasileiro Série A,38,H
1,0,1.6,0.4,1.8,1.4,1.424342860101864,1.113683875945428,2172-02-22,Time10_SerieA,Time19_SerieA,Brasileiro Série A,6,H
0,0,0.8,2.0,1.2,0.6,1.583422689111253,0.907712276120325,2172-02-29,Time18_SerieA,Time11_SerieA,Brasileiro Série A,35,D
2,0,1.0,1.2,0.8,2.2,1.466459071391203,1.0609454835110768,2172-03-07,Time1_SerieA,Time4_SerieA,Brasileiro Série A,1,H
0,1,1.4,0.8,1.8,1.0,1.4625479825511625,1.054285067656268,2172-03-14,Time10_SerieA,Time11_SerieA,Brasileiro Série A,36,A
2,1,1.0,1.2,2.0,0.8,1.466459071391203,1.0587451661538752,2172-03-21,Time8_SerieA,Time1_SerieA,Brasileiro Série A,12,H
2,1,1.8,0.8,1.8,1.8,1.5338455719852668,1.1764292349298526,2172-03-28,Time18_SerieA,Time6_SerieA,Brasileiro Série A,38,H
1,1,1.0,1.8,0.6,0.8,1.5813097622623815,0.8484850161426967,2172-04-04,Time15_SerieA,Time14_SerieA,Brasileiro Série A,11,D
0,1,0.8,1.6,0.8,2.2,1.5057938762045455,1.0609454835110768,2172-04-11,Time6_SerieA,Time18_SerieA,Brasileiro Série A,12,A
3,1,2.2,2.0,1.2,0.6,1.8704545598536548,0.907712276120325,2172-04-18,Time17_SerieA,Time18_SerieA,Brasileiro Série A,7,H
1,4,0.8,1.0,1.6,1.8,1.396427911914124,1.139804809316319,2172-04-25,Time15_SerieA,Time9_SerieA,Brasileiro Série A,11,A
0,0,1.2,0.6,1.0,2.0,1.3927035982058482,1.0654337585537748,2172-05-02,Time3_SerieA,Time8_SerieA,Brasileiro Série A,36,D
1,1,0.6,1.4,0.6,1.4,1.4338842722194525,0.9211916485324309,2172-05-09,Time10_SerieA,Time16_SerieA,Brasileiro Série A,31,D
1,1,2.0,1.0,1.6,0.4,1.6107682566068249,0.9408424786227716,2172-05-16,Time6_SerieA,Time1_SerieA,Brasileiro Série A,33,D
2,2,0.6,1.0,1.0,1.8,1.3635867233315615,1.036631771146972,2172-05-23,Time11_SerieA,Time13_SerieA,Brasileiro Série A,13,D
2,0,1.4,0.4,0.6,0.6,1.390845167828789,0.8255478278345513,2172-05-30,Time19_SerieA,Time9_SerieA,Brasileiro Série A,18,H
3,0,2.2,1.4,1.6,0.8,1.7346032525582449,0.9938498897418984,2172-06-06,Time15_SerieA,Time12_SerieA,Brasileiro Série A,24,H
2,1,0.8,2.4,0.8,1.6,1.665053532235067,0.9772085397620984,2172-06-13,Time7_SerieA,Time5_SerieA,Brasileiro Série A,9,H
0,2,1.6,0.8,1.8,1.2,1.4977725951732743,1.0835775378341967,2172-06-20,Time12_SerieA,Time16_SerieA,Brasileiro Série A,31,A
2,2,0.8,0.8,1.2,1.4,1.3617671466523178,1.0128752566955892,2172-06-27,Time15_SerieA,Time4_SerieA,Brasileiro Série A,10,D
2,2,1.2,1.2,1.4,1.8,1.5017778803001816,1.1043205700494807,2172-07-04,Time14_SerieA,Time12_SerieA,Brasileiro Série A,2,D
1,0,1.0,0.6,1.4,1.6,1.3599499980249428,1.0744673512113494,2172-07-11,Time12_SerieA,Time10_SerieA,Brasileiro Série A,38,H
1,1,1.2,0.6,1.4,1.2,1.3927035982058482,1.017160173127816,2172-07-18,Time11_SerieA,Time7_SerieA,Brasileiro Série A,15,D
2,1,1.6,1.6,1.4,1.6,1.6561838837890046,1.0744673512113494,2172-07-25,Time18_SerieA,Time19_SerieA,Brasileiro Série A,3,H
0,1,1.4,0.8,0.6,1.0,1.4625479825511625,0.8720594959435266,2172-08-01,Time3_SerieA,Time17_SerieA,Brasileiro Série A,31,A
0,2,0.4,1.0,0.8,0.6,1.3315178937503571,0.8520744881572753,2172-08-08,Time9_SerieA,Time19_SerieA,Brasileiro Série A,6,A
4,0,1.4,0.8,2.4,0.8,1.4625479825511625,1.12787790029871,2172-08-15,Time9_SerieA,Time10_SerieA,Brasileiro Série A,3,H
0,1,0.8,1.4,1.2,2.6,1.4684185361454585,1.1938990083275258,2172-08-22,Time9_SerieA,Time11_SerieA,Brasileiro Série A,11,A
0,1,1.0,1.4,1.2,1.8,1.5037845376168275,1.0699410210121056,2172-08-29,Time2_SerieA,Time14_SerieA,Brasileiro Série A,15,A
3,1,1.4,1.8,1.2,1.2,1.6583968565273248,0.9854940890220514,2172-09-05,Time10_SerieA,Time20_SerieA,Brasileiro Série A,28,H
0,1,0.8,0.6,1.2,0.8,1.3279666969415571,0.9329323381264232,2172-09-12,Time15_SerieA,Time9_SerieA,Brasileiro Série A,10,A
1,0,1.0,0.8,1.0,1.6,1.3945645117949474,1.0086083910181172,2172-09-19,Time10_SerieA,Time14_SerieA,Brasileiro Série A,38,H
2,1,1.0,1.0,0.8,1.4,1.4300600613127912,0.9507915543511488,2172-09-26,Time18_SerieA,Time20_SerieA,Brasileiro Série A,7,H
2,1,0.8,0.8,1.2,0.8,1.3617671466523178,0.9329323381264232,2172-10-03,Time15_SerieA,Time14_SerieA,Brasileiro Série A,15,H
2,0,2.0,1.2,1.0,0.6,1.6517667933762483,0.8794535081909113,2172-10-10,Time20_SerieA,Time9_SerieA,Brasileiro Série A,18,H
1,0,0.6,1.6,1.8,1.2,1.4703806191126587,1.0835775378341967,2172-10-17,Time16_SerieA,Time20_SerieA,Brasileiro Série A,18,H
5,1,2.0,1.4,0.6,1.4,1.6938088570529968,0.9211916485324309,2172-10-24,Time2_SerieA,Time1_SerieA,Brasileiro Série A,24,H
0,1,1.2,0.2,1.2,0.6,1.3244249712775562,0.907712276120325,2172-10-31,Time2_SerieA,Time6_SerieA,Brasileiro Série A,2,A
1,2,1.4,1.0,1.4,1.6,1.499773900676706,1.0744673512113494,2172-11-07,Time13_SerieA,Time12_SerieA,Brasileiro Série A,20,A
2,3,0.2,1.2,1.8,1.0,1.333297051746216,1.054285067656268,2172-11-14,Time17_SerieA,Time1_SerieA,Brasileiro Série A,34,A
1,0,0.8,0.6,0.8,2.6,1.3279666969415571,1.1207195420780058,2172-11-21,Time15_SerieA,Time16_SerieA,Brasileiro Série A,26,H
1,0,1.0,1.4,1.4,1.4,1.5037845376168275,1.0454211577055068,2172-11-28,Time17_SerieA,Time4_SerieA,Brasileiro Série A,7,H
2,0,2.2,0.6,1.0,1.6,1.5686912791569898,1.0086083910181172,2172-12-05,Time1_SerieA,Time10_SerieA,Brasileiro Série A,38,H
1,2,0.8,1.4,2.4,1.2,1.4684185361454585,1.1914229558332212,2172-12-12,Time9_SerieA,Time8_SerieA,Brasileiro Série A,30,A
2,0,1.2,1.8,0.6,0.2,1.6193946828774957,0.7815168795392383,2172-12-19,Time6_SerieA,Time1_SerieA,Brasileiro Série A,5,H
0,0,1.6,1.0,0.8,0.6,1.5358950777610574,0.8520744881572753,2172-12-26,Time1_SerieA,Time16_SerieA,Brasileiro Série A,11,D
3,0,0.6,1.6,0.6,0.8,1.4703806191126587,0.8484850161426967,2173-01-02,Time14_SerieA,Time1_SerieA,Brasileiro Série A,1,H
0,1,1.0,0.6,2.0,0.8,1.3599499980249428,1.0587451661538752,2173-01-09,Time11_SerieA,Time1_SerieA,Brasileiro Série A,34,A
2,2,1.2,0.8,1.2,1.2,1.4281517822917658,0.9854940890220514,2173-01-16,Time9_SerieA,Time8_SerieA,Brasileiro Série A,1,D
2,2,1.0,1.8,1.2,1.0,1.5813097622623815,0.9588531194511032,2173-01-23,Time1_SerieA,Time15_SerieA,Brasileiro Série A,19,D
1,2,0.8,2.0,0.6,1.4,1.583422689111253,0.9211916485324309,2173-01-30,Time8_SerieA,Time12_SerieA,Brasileiro Série A,2,A
0,1,0.6,0.8,0.6,1.8,1.3297411098714822,0.9730919246602086,2173-02-06,Time15_SerieA,Time4_SerieA,Brasileiro Série A,21,A
3,1,0.8,1.8,1.6,2.0,1.544120522727115,1.1714733773439212,2173-02-13,Time12_SerieA,Time10_SerieA,Brasileiro Série A,20,H
0,1,1.2,1.0,0.6,1.2,1.4645022213561352,0.8962889738731465,2173-02-20,Time20_SerieA,Time9_SerieA,Brasileiro Série A,23,A
1,1,1.0,1.2,1.0,0.6,1.466459071391203,0.8794535081909113,2173-02-27,Time16_SerieA,Time9_SerieA,Brasileiro Série A,21,D
2,0,1.4,0.6,1.2,1.2,1.42624604968744,0.9854940890220514,2173-03-06,Time4_SerieA,Time3_SerieA,Brasileiro Série A,24,H
0,0,1.8,1.2,0.8,0.6,1.612920545537126,0.8520744881572753,2173-03-13,Time2_SerieA,Time9_SerieA,Brasileiro Série A,4,D
1,0,0.6,1.2,1.4,1.0,1.3982938018858495,0.9896631708393812,2173-03-20,Time5_SerieA,Time17_SerieA,Brasileiro Série A,12,H
1,1,1.4,1.4,2.4,1.0,1.57709236330152,1.1592150886668342,2173-03-27,Time8_SerieA,Time9_SerieA,Brasileiro Série A,22,D
0,2,2.4,0.2,1.2,1.4,1.5277134492872315,1.0128752566955892,2173-04-03,Time6_SerieA,Time18_SerieA,Brasileiro Série A,20,A
4,3,0.6,1.4,0.8,1.8,1.4338842722194525,1.0043595000543022,2173-04-10,Time11_SerieA,Time7_SerieA,Brasileiro Série A,18,H
0,0,1.0,1.0,1.0,0.8,1.4300600613127912,0.9038884228566628,2173-04-17,Time12_SerieA,Time17_SerieA,Brasileiro Série A,1,D
2,0,1.2,1.4,1.2,1.4,1.540002308545804,1.0128752566955892,2173-04-24,Time17_SerieA,Time19_SerieA,Brasileiro Série A,30,H
0,0,1.4,1.4,1.8,1.0,1.57709236330152,1.054285067656268,2173-05-01,Time6_SerieA,Time2_SerieA,Brasileiro Série A,33,D
2,0,1.6,0.2,1.6,0.0,1.3889892173501597,0.8906622405632322,2173-05-08,Time1_SerieA,Time2_SerieA,Brasileiro Série A,24,H
0,0,0.8,1.6,1.2,0.6,1.5057938762045455,0.907712276120325,2173-05-15,Time3_SerieA,Time14_SerieA,Brasileiro Série A,14,D
4,1,0.6,2.2,1.2,0.8,1.5855384392272514,0.9329323381264232,2173-05-22,Time18_SerieA,Time1_SerieA,Brasileiro Série A,36,H
0,1,0.8,0.8,1.0,1.0,1.3617671466523178,0.9290022421480278,2173-05-29,Time7_SerieA,Time10_SerieA,Brasileiro Série A,5,A
0,0,1.4,1.4,1.0,2.0,1.57709236330152,1.0654337585537748,2173-06-05,Time8_SerieA,Time20_SerieA,Brasileiro Série A,11,D
0,0,0.8,0.6,0.8,1.4,1.3279666969415571,0.9507915543511488,2173-06-12,Time4_SerieA,Time10_SerieA,Brasileiro Série A,24,D
2,1,1.0,0.6,1.4,0.6,1.3599499980249428,0.936879060172764,2173-06-19,Time11_SerieA,Time2_SerieA,Brasileiro Série A,31,H
3,1,0.6,0.8,0.8,1.0,1.3297411098714822,0.9000806780605921,2173-06-26,Time13_SerieA,Time6_SerieA,Brasileiro Série A,13,H
1,1,1.2,2.4,1.4,1.4,1.7462230422569018,1.0454211577055068,2173-07-03,Time16_SerieA,Time11_SerieA,Brasileiro Série A,16,D
1,0,2.0,1.2,0.8,1.6,1.6517667933762483,0.9772085397620984,2173-07-10,Time14_SerieA,Time11_SerieA,Brasileiro Série A,24,H
0,0,1.4,0.6,0.6,0.4,1.42624604968744,0.8032307030484174,2173-07-17,Time11_SerieA,Time19_SerieA,Brasileiro Série A,13,D
0,1,0.4,1.6,1.0,0.2,1.4358002109237151,0.8325474772600828,2173-07-24,Time15_SerieA,Time16_SerieA,Brasileiro Série A,24,A
0,2,0.4,1.0,1.2,1.2,1.3315178937503571,0.9854940890220514,2173-07-31,Time7_SerieA,Time4_SerieA,Brasileiro Série A,26,A
2,2,1.4,0.0,1.6,3.0,1.322657652228529,1.343513747160947,2173-08-07,Time18_SerieA,Time7_SerieA,Brasileiro Série A,2,D
2,0,1.2,0.6,1.0,1.6,1.3927035982058482,1.0086083910181172,2173-08-14,Time20_SerieA,Time3_SerieA,Brasileiro Série A,16,H
1,0,0.8,3.0,1.8,0.8,1.7954578184817165,1.0257844640307223,2173-08-21,Time1_SerieA,Time7_SerieA,Brasileiro Série A,38,H
3,1,0.6,1.2,0.2,0.4,1.3982938018858495,0.7539970629211408,2173-08-28,Time19_SerieA,Time13_SerieA,Brasileiro Série A,1,H
1,2,0.4,0.6,1.4,0.6,1.266238954546893,0.936879060172764,2173-09-04,Time7_SerieA,Time1_SerieA,Brasileiro Série A,11,A
3,3,1.4,0.2,0.4,0.6,1.3563229719701058,0.799846991682903,2173-09-11,Time9_SerieA,Time3_SerieA,Brasileiro Série A,35,D
0,3,0.8,0.4,0.6,1.4,1.2950052088722623,0.9211916485324309,2173-09-18,Time3_SerieA,Time7_SerieA,Brasileiro Série A,29,A
0,0,1.2,1.4,0.6,0.8,1.540002308545804,0.8484850161426967,2173-09-25,Time16_SerieA,Time6_SerieA,Brasileiro Série A,37,D
4,1,1.8,1.4,1.6,0.4,1.6539738640521455,0.9408424786227716,2173-10-02,Time19_SerieA,Time3_SerieA,Brasileiro Série A,17,H
1,1,1.0,1.0,2.2,1.6,1.4300600613127912,1.2193672228896604,2173-10-09,Time5_SerieA,Time6_SerieA,Brasileiro Série A,28,D
1,2,0.6,0.8,1.4,1.2,1.3297411098714822,1.017160173127816,2173-10-16,Time13_SerieA,Time6_SerieA,Brasileiro Série A,29,A
1,4,1.2,1.0,1.2,2.2,1.4645022213561352,1.1302218914687918,2173-10-23,Time18_SerieA,Time6_SerieA,Brasileiro Série A,3,A
1,0,1.2,1.8,0.4,1.4,1.6193946828774957,0.8925132427212249,2173-10-30,Time7_SerieA,Time5_SerieA,Brasileiro Série A,10,H
1,1,1.4,1.2,1.8,2.6,1.5379473220615083,1.31272441131535,2173-11-06,Time4_SerieA,Time5_SerieA,Brasileiro Série A,14,D
2,2,0.2,0.6,0.8,0.8,1.2364595495793569,0.8757486985766706,2173-11-13,Time17_SerieA,Time11_SerieA,Brasileiro Série A,12,D
1,0,0.4,1.0,1.8,1.6,1.3315178937503571,1.1446266946617103,2173-11-20,Time13_SerieA,Time6_SerieA,Brasileiro Série A,30,H
0,0,0.8,0.6,2.4,0.8,1.3279666969415571,1.12787790029871,2173-11-27,Time4_SerieA,Time8_SerieA,Brasileiro Série A,32,D
3,1,0.4,2.4,1.2,1.0,1.587657016382791,0.9588531194511032,2173-12-04,Time20_SerieA,Time10_SerieA,Brasileiro Série A,32,H
0,1,1.6,0.4,0.8,1.2,1.424342860101864,0.9250887021981548,2173-12-11,Time10_SerieA,Time8_SerieA,Brasileiro Série A,32,A
2,1,0.6,1.0,2.0,0.6,1.3635867233315615,1.0301239921974858,2173-12-18,Time17_SerieA,Time6_SerieA,Brasileiro Série A,26,H
0,2,1.2,1.2,0.6,0.6,1.5017778803001816,0.8255478278345513,2173-12-25,Time15_SerieA,Time14_SerieA,Brasileiro Série A,1,A
3,0,1.8,0.6,1.2,0.6,1.4957739602215283,0.907712276120325,2174-01-01,Time4_SerieA,Time16_SerieA,Brasileiro Série A,2,H
1,0,0.6,0.8,0.8,0.8,1.3297411098714822,0.8757486985766706,2174-01-08,Time20_SerieA,Time9_SerieA,Brasileiro Série A,17,H
4,0,0.4,2.2,1.6,1.6,1.5482497496763603,1.1089923411543336,2174-01-15,Time18_SerieA,Time10_SerieA,Brasileiro Série A,30,H
3,1,1.2,1.2,1.2,0.8,1.5017778803001816,0.9329323381264232,2174-01-22,Time20_SerieA,Time13_SerieA,Brasileiro Série A,7,H
3,1,2.0,1.2,0.6,0.6,1.6517667933762483,0.8255478278345513,2174-01-29,Time10_SerieA,Time7_SerieA,Brasileiro Série A,27,H
2,1,0.8,0.6,1.0,1.0,1.3279666969415571,0.9290022421480278,2174-02-05,Time12_SerieA,Time14_SerieA,Brasileiro Série A,9,H
0,1,1.2,1.0,1.2,2.6,1.4645022213561352,1.1938990083275258,2174-02-12,Time20_SerieA,Time3_SerieA,Brasileiro Série A,22,A
1,1,0.8,1.0,1.0,1.2,1.396427911914124,0.9548138288888376,2174-02-19,Time20_SerieA,Time9_SerieA,Brasileiro Série A,34,D
1,0,1.8,0.8,0.8,1.0,1.5338455719852668,0.9000806780605921,2174-02-26,Time4_SerieA,Time13_SerieA,Brasileiro Série A,1,H
1,1,0.8,1.6,0.4,0.4,1.5057938762045455,0.7782246404134153,2174-03-05,Time13_SerieA,Time9_SerieA,Brasileiro Série A,9,D
2,0,1.6,0.6,1.8,1.0,1.4605963514918463,1.054285067656268,2174-03-12,Time15_SerieA,Time10_SerieA,Brasileiro Série A,20,H
0,0,1.2,0.8,2.2,1.2,1.4281517822917658,1.1543317478586317,2174-03-19,Time2_SerieA,Time17_SerieA,Brasileiro Série A,19,D
3,1,0.8,2.4,0.8,1.0,1.665053532235067,0.9000806780605921,2174-03-26,Time9_SerieA,Time16_SerieA,Brasileiro Série A,36,H
0,1,0.8,1.6,1.0,1.4,1.5057938762045455,0.9813425699914472,2174-04-02,Time3_SerieA,Time1_SerieA,Brasileiro Série A,4,A
0,2,1.6,0.8,1.8,0.8,1.4977725951732743,1.0257844640307223,2174-04-09,Time15_SerieA,Time11_SerieA,Brasileiro Série A,9,A
4,0,0.6,0.6,1.0,0.8,1.2967355790631985,0.9038884228566628,2174-04-16,Time8_SerieA,Time11_SerieA,Brasileiro Série A,22,H
1,0,0.6,0.6,0.8,1.4,1.2967355790631985,0.9507915543511488,2174-04-23,Time14_SerieA,Time20_SerieA,Brasileiro Série A,18,H
2,1,0.8,1.0,0.8,2.4,1.396427911914124,1.0904230080341584,2174-04-30,Time2_SerieA,Time14_SerieA,Brasileiro Série A,12,H
1,1,0.6,0.8,1.8,1.0,1.3297411098714822,1.054285067656268,2174-05-07,Time18_SerieA,Time17_SerieA,Brasileiro Série A,9,D
2,3,0.8,1.2,0.8,1.6,1.4319708901530075,0.9772085397620984,2174-05-14,Time3_SerieA,Time12_SerieA,Brasileiro Série A,6,A
1,1,0.8,0.8,2.0,0.2,1.3617671466523178,0.9751818862298846,2174-05-21,Time19_SerieA,Time5_SerieA,Brasileiro Série A,19,D
0,0,1.4,1.6,0.8,1.6,1.617233754827202,0.9772085397620984,2174-05-28,Time8_SerieA,Time3_SerieA,Brasileiro Série A,7,D
3,0,1.8,0.4,1.4,0.8,1.4586473246983984,0.9629094980233588,2174-06-04,Time10_SerieA,Time14_SerieA,Brasileiro Série A,16,H
2,0,1.0,1.2,1.4,1.0,1.466459071391203,0.9896631708393812,2174-06-11,Time7_SerieA,Time14_SerieA,Brasileiro Série A,5,H
2,0,0.8,1.8,1.0,0.8,1.544120522727115,0.9038884228566628,2174-06-18,Time15_SerieA,Time19_SerieA,Brasileiro Série A,16,H
1,0,2.2,1.2,0.8,0.8,1.691548630370927,0.8757486985766706,2174-06-25,Time2_SerieA,Time4_SerieA,Brasileiro Série A,1,H
3,1,1.2,2.2,1.2,1.4,1.7028800050359831,1.0128752566955892,2174-07-02,Time1_SerieA,Time3_SerieA,Brasileiro Série A,37,H
1,1,1.8,0.4,1.0,1.0,1.4586473246983984,0.9290022421480278,2174-07-09,Time4_SerieA,Time18_SerieA,Brasileiro Série A,19,D
2,1,0.8,1.0,0.4,2.4,1.396427911914124,1.023586053519958,2174-07-16,Time15_SerieA,Time16_SerieA,Brasileiro Série A,37,H
2,2,1.8,1.2,1.4,1.0,1.612920545537126,0.9896631708393812,2174-07-23,Time19_SerieA,Time13_SerieA,Brasileiro Série A,17,D
3,0,1.0,1.2,0.8,1.0,1.466459071391203,0.9000806780605921,2174-07-30,Time19_SerieA,Time12_SerieA,Brasileiro Série A,26,H
0,0,1.0,1.6,0.8,0.6,1.542060040878017,0.8520744881572753,2174-08-06,Time16_SerieA,Time15_SerieA,Brasileiro Série A,22,D
1,1,1.8,0.6,1.2,1.4,1.4957739602215283,1.0128752566955892,2174-08-13,Time15_SerieA,Time3_SerieA,Brasileiro Série A,8,D
0,0,2.0,0.6,1.8,1.2,1.531798801079837,1.0835775378341967,2174-08-20,Time8_SerieA,Time20_SerieA,Brasileiro Série A,33,D
